Plot_Type;Plant_Code;Plot_Code;Vegetation_Type;Chimp_Tree_Species;Chimp_Used_Tree;Tree_Height;DBH;DBH_Tree_class70;T_L_R_H;Species_Code;Species;Family;Prefered_Food;Fallback_Food;PreferredAndFallback;NAT
Systematic;PSN14885;P481;OSF;No;No;6.00;11.02;[10-20[;Tree;Esp_230;Massularia acuminata;Rubiaceae;0;0;0;1
Systematic;PSN14886;P481;OSF;No;No;19.00;21.72;[20-30[;Tree;Esp_317;Staudtia kamerunensis;Myristicaceae;0;0;0;1
Systematic;PSN14887;P481;OSF;No;No;10.00;14.20;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14888;P481;OSF;No;No;45.00;127.39;[70-more[;Tree;Esp_116;Distemonanthus benthamianus;Caesalpiniaceae;0;0;0;1
Systematic;PSN14893;P481;OSF;Yes;No;33.00;37.58;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Systematic;PSN14894;P481;OSF;No;No;20.00;21.72;[20-30[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14899;P481;OSF;No;No;30.00;14.49;[10-20[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Systematic;PSN14900;P481;OSF;Yes;No;25.00;10.73;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN14901;P481;OSF;No;No;23.00;22.87;[20-30[;Tree;Esp_067;Chyranthus atroviolaceus;Sapindaceae;0;0;0;1
Systematic;PSN14902;P481;OSF;No;No;19.00;20.13;[20-30[;Tree;Esp_358;Trichoscypha acuminata;Anacardiaceae;0;0;0;1
Systematic;PSN14904;P481;OSF;Yes;No;13.00;20.26;[20-30[;Tree;Esp_217;Maesobotrya sp;Euphorbiaceae;0;0;0;1
Systematic;PSN14905;P481;OSF;No;No;28.00;23.31;[20-30[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Systematic;PSN14906;P481;OSF;No;No;40.00;52.55;[50-60[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Systematic;PSN14909;P481;OSF;Yes;No;19.00;16.78;[10-20[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Systematic;PSN14910;P481;OSF;No;No;42.00;32.80;[30-40[;Tree;Esp_094;Cylicodiscus gabunensis;Mimosaceae;0;0;0;1
Systematic;PSN14913;P481;OSF;No;No;44.00;45.54;[40-50[;Tree;Esp_249;Nesogordonia papaverifera;Sterculiaceae;0;0;0;1
Systematic;PSN14914;P481;OSF;Yes;No;39.00;65.92;[60-70[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Systematic;PSN14920;P448;RIP;No;No;6.00;13.63;[10-20[;Tree;Esp_069;Chytranthus talbotii;Sapindaceae;0;0;0;1
Systematic;PSN14921;P448;RIP;Yes;No;24.00;17.10;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN14922;P448;RIP;No;No;5.00;13.76;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN14925;P448;RIP;No;No;4.00;33.44;[30-40[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Systematic;PSN14926;P448;RIP;No;No;43.00;67.83;[60-70[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN14927;P448;RIP;No;No;20.00;13.89;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN14929;P448;RIP;Yes;No;47.00;73.89;[70-more[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Systematic;PSN14933;P448;RIP;No;No;19.00;10.45;[10-20[;Tree;Esp_106_b;Dichapetalum sp;Dichapetalaceae;0;0;0;1
Systematic;PSN14937;P448;RIP;Yes;No;13.00;13.92;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN14940;P448;RIP;No;No;42.00;35.99;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN14941;P448;RIP;Yes;No;40.00;39.17;[30-40[;Tree;Esp_362;Uapaca acuminata;Euphorbiaceae;0;1;1;1
Systematic;PSN14943;P448;RIP;No;No;31.00;23.34;[20-30[;Tree;Esp_317;Staudtia kamerunensis;Myristicaceae;0;0;0;1
Systematic;PSN14944;P448;RIP;No;No;26.00;35.03;[30-40[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Systematic;PSN14945;P448;RIP;No;No;10.00;29.68;[20-30[;Tree;Esp_298;Rinorea longifolia;Violaceae;0;0;0;1
Systematic;PSN14947;P448;RIP;No;No;9.00;34.71;[30-40[;Tree;Esp_168;Hylodendron gabunense;Caesalpiniaceae;0;0;0;1
Systematic;PSN14952;P449;RIP;No;No;4.00;14.05;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Systematic;PSN14953;P449;RIP;No;No;5.00;13.19;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Systematic;PSN14956;P449;RIP;Yes;No;18.00;19.11;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Systematic;PSN14968;P449;RIP;No;No;4.00;14.71;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Systematic;PSN14971;P449;RIP;No;No;10.00;15.92;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN14972;P449;RIP;Yes;No;9.00;13.57;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Systematic;PSN14973;P449;RIP;No;No;7.00;10.73;[10-20[;Tree;Esp_216;Maesobotrya klaineana;Euphorbiaceae;0;0;0;1
Systematic;PSN14980;P449;RIP;No;No;22.00;17.39;[10-20[;Tree;Esp_211;Macaranga barteri;Euphorbiaceae;0;0;0;1
Systematic;PSN14981;P449;RIP;Yes;No;8.00;10.86;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Systematic;PSN14984;P449;RIP;No;No;9.00;16.66;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN14986;P449;RIP;No;No;29.00;54.14;[50-60[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN14988;P449;RIP;No;No;40.00;40.13;[40-50[;Tree;Esp_287;Pterocarpus soyauxii;Fabaceae;0;0;0;1
Systematic;PSN14991;P449;RIP;No;No;20.00;18.25;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN14993;P449;RIP;Yes;No;7.00;18.25;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Systematic;PSN14995;P449;RIP;No;No;29.00;29.68;[20-30[;Tree;Esp_117;Donella ubanguiensis;Sapotaceae;0;0;0;1
Systematic;PSN14997;P678;OSF;No;No;6.00;18.54;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN14999;P678;OSF;No;No;23.00;18.25;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN15001;P678;OSF;No;No;8.00;11.98;[10-20[;Tree;Esp_358;Trichoscypha acuminata;Anacardiaceae;0;0;0;1
Systematic;PSN15006;P678;OSF;No;No;9.00;19.84;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN15007;P678;OSF;No;No;4.50;12.74;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN15009;P678;OSF;Yes;No;23.00;18.25;[10-20[;Tree;Esp_031;Anthonotha macrophylla;Caesalpiniaceae;0;0;0;1
Systematic;PSN15010;P678;OSF;No;No;42.00;29.84;[20-30[;Tree;Esp_378;Xylopia hypolampra;Annonaceae;0;0;0;1
Systematic;PSN15011;P678;OSF;No;No;43.00;39.49;[30-40[;Tree;Esp_124;Enantia chlorantha;Annonaceae;1;0;1;1
Systematic;PSN15012;P678;OSF;Yes;No;39.00;26.37;[20-30[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15015;P678;OSF;Yes;No;34.00;36.94;[30-40[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN15018;P678;OSF;Yes;No;10.00;14.78;[10-20[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Systematic;PSN15021;P678;OSF;Yes;No;22.00;12.45;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN15023;P678;OSF;No;No;11.00;13.50;[10-20[;Tree;Esp_284;Pteleopsis hylodendron;Combretaceae;0;0;0;1
Systematic;PSN15025;P678;OSF;Yes;No;40.00;61.47;[60-70[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN15028;P678;OSF;No;No;10.00;10.32;[10-20[;Tree;Esp_258;Pachypodanthium staudtii;Annonaceae;0;0;0;1
Systematic;PSN15031;P678;OSF;No;No;6.00;32.48;[30-40[;Tree;Esp_373;Vitex grandifolia;Lamiaceae;0;0;0;1
Systematic;PSN15032;P678;OSF;No;No;8.00;10.29;[10-20[;Tree;Esp_106_b;Dichapetalum sp;Dichapetalaceae;0;0;0;1
Systematic;PSN15033;P678;OSF;No;No;28.00;23.03;[20-30[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Systematic;PSN15034;P678;OSF;No;No;49.00;93.31;[70-more[;Tree;Esp_134;Erythrophleum suaveolens;Caesalpiniaceae;0;0;0;1
Systematic;PSN15035;P678;OSF;Yes;No;29.00;34.71;[30-40[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15036;P679;YSF;No;No;34.00;30.99;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN15040;P679;YSF;No;No;42.00;59.55;[50-60[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN15041;P679;YSF;Yes;No;27.00;14.49;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15042;P679;YSF;No;No;48.00;68.15;[60-70[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Systematic;PSN15043;P679;YSF;No;No;39.00;30.70;[30-40[;Tree;Esp_233;Milicia excelsa;Moraceae;0;0;0;1
Systematic;PSN15044;P679;YSF;No;No;6.00;11.02;[10-20[;Tree;Esp_216;Maesobotrya klaineana;Euphorbiaceae;0;0;0;1
Systematic;PSN15045;P679;YSF;No;No;30.00;35.35;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN15048;P679;YSF;No;No;42.00;53.50;[50-60[;Tree;Esp_063;Celtis tessmannii;Ulmaceae;1;0;1;1
Systematic;PSN15049;P679;YSF;No;No;5.00;11.31;[10-20[;Tree;Esp_216;Maesobotrya klaineana;Euphorbiaceae;0;0;0;1
Systematic;PSN15050;P679;YSF;No;No;47.00;54.14;[50-60[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Systematic;PSN15052;P679;YSF;No;No;6.00;13.92;[10-20[;Tree;Esp_150;Garcinia punctata;Clusiaceae;0;0;0;1
Systematic;PSN15053;P679;YSF;No;No;37.00;33.89;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN15056;P679;YSF;Yes;No;8.00;13.50;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN15057;P679;YSF;Yes;No;29.00;36.62;[30-40[;Tree;Esp_327;Strombosiopsis tetranda;Olacaceae;0;0;0;1
Systematic;PSN15063;P680;YSF;No;No;29.00;23.31;[20-30[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Systematic;PSN15064;P680;YSF;No;No;42.00;66.56;[60-70[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN15068;P680;YSF;Yes;No;10.00;16.69;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN15072;P680;YSF;No;No;5.00;11.02;[10-20[;Tree;Esp_150;Garcinia punctata;Clusiaceae;0;0;0;1
Systematic;PSN15073;P680;YSF;No;No;8.00;11.02;[10-20[;Tree;Esp_079;Cola arcuata;Sterculiaceae;0;0;0;1
Systematic;PSN15075;P680;YSF;No;No;16.00;13.57;[10-20[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Systematic;PSN15076;P680;YSF;No;No;34.00;35.99;[30-40[;Tree;Esp_036;Arbre_inconnu 3;0;0;0;0;1
Systematic;PSN15077;P680;YSF;No;No;11.00;26.37;[20-30[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Systematic;PSN15080;P680;YSF;No;No;7.00;12.17;[10-20[;Tree;Esp_095;Dacryodes buettneri;Burseraceae;0;0;0;1
Systematic;PSN15081;P680;YSF;No;No;7.00;10.61;[10-20[;Tree;Esp_049;Barteria fistulosa;Passifloraceae;0;0;0;1
Systematic;PSN15082;P680;YSF;No;No;4.00;14.78;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN15083;P680;YSF;No;No;5.00;14.49;[10-20[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN15085;P681;SW;Yes;No;37.00;42.68;[40-50[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Systematic;PSN15086;P681;SW;No;No;22.00;19.11;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN15087;P681;SW;Yes;No;36.00;36.94;[30-40[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Systematic;PSN15097;P650;OSF;Yes;No;19.00;27.45;[20-30[;Tree;Esp_254;Omphalocarpum elatum;Sapotaceae;0;0;0;1
Systematic;PSN15104;P650;OSF;No;No;10.00;22.29;[20-30[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Systematic;PSN15105;P650;OSF;No;No;30.00;32.48;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN15106;P650;OSF;No;No;9.00;30.06;[30-40[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN15112;P650;OSF;Yes;No;22.00;36.31;[30-40[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN15113;P650;OSF;No;No;21.00;35.99;[30-40[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Systematic;PSN15114;P650;OSF;Yes;No;19.00;21.72;[20-30[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15116;P650;OSF;No;No;12.00;18.54;[10-20[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Systematic;PSN15117;P650;OSF;No;No;36.00;42.99;[40-50[;Tree;Esp_147;Gambeya boukokoensis;Sapotaceae;0;0;0;1
Systematic;PSN15119;P650;OSF;No;No;30.00;34.71;[30-40[;Tree;Esp_356;Trichilia sp;Meliaceae;0;0;0;1
Systematic;PSN15120;P650;OSF;No;No;10.00;20.26;[20-30[;Tree;Esp_139;Fagara poggei;Rutaceae;0;0;0;1
Systematic;PSN15121;P650;OSF;No;No;50.00;71.02;[70-more[;Tree;Esp_025;Alstonia boonei;Apocynaceae;0;0;0;1
Systematic;PSN15122;P650;OSF;Yes;No;27.00;18.98;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15125;P702;OSF;No;No;30.00;39.49;[30-40[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN15128;P702;OSF;Yes;No;15.00;16.37;[10-20[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Systematic;PSN15132;P702;OSF;Yes;No;20.00;17.39;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN15134;P702;OSF;No;No;24.00;19.52;[10-20[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Systematic;PSN15138;P702;OSF;No;No;40.00;35.67;[30-40[;Tree;Esp_146;Funtumia elastica;Apocynaceae;0;0;0;1
Systematic;PSN15140;P702;OSF;Yes;No;22.00;29.68;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN15145;P702;OSF;Yes;No;28.00;24.30;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN15146;P702;OSF;Yes;No;50.00;64.97;[60-70[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN15147;P702;OSF;No;No;50.00;85.99;[70-more[;Tree;Esp_287;Pterocarpus soyauxii;Fabaceae;0;0;0;1
Systematic;PSN15148;P702;OSF;No;No;39.00;35.99;[30-40[;Tree;Esp_124;Enantia chlorantha;Annonaceae;1;0;1;1
Systematic;PSN15149;P702;OSF;Yes;No;30.00;28.09;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN15150;P702;OSF;Yes;No;26.00;18.82;[10-20[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Systematic;PSN15152;P702;OSF;No;No;15.00;42.36;[40-50[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN15153;P702;OSF;No;No;8.00;16.66;[10-20[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Systematic;PSN15155;P702;OSF;No;No;10.00;16.66;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN15156;P702;OSF;No;No;24.00;25.35;[20-30[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN15160;P702;OSF;No;No;33.00;30.41;[30-40[;Tree;Esp_081;cola caricaefolia;Sterculiaceae;0;0;0;1
Systematic;PSN15161;P702;OSF;Yes;No;16.00;16.75;[10-20[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Systematic;PSN15162;P702;OSF;No;No;34.00;26.21;[20-30[;Tree;Esp_059;Carapa procera;Meliaceae;0;0;0;1
Systematic;PSN15182;P705;YSF;Yes;No;15.00;13.47;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15183;P705;YSF;No;No;9.00;11.02;[10-20[;Tree;Esp_216;Maesobotrya klaineana;Euphorbiaceae;0;0;0;1
Systematic;PSN15184;P705;YSF;No;No;25.00;15.35;[10-20[;Tree;Esp_378;Xylopia hypolampra;Annonaceae;0;0;0;1
Systematic;PSN15185;P705;YSF;Yes;No;40.00;35.67;[30-40[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15186;P705;YSF;Yes;No;42.00;33.76;[30-40[;Tree;Esp_362;Uapaca acuminata;Euphorbiaceae;0;1;1;1
Systematic;PSN15190;P705;YSF;No;No;4.00;12.61;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN15191;P705;YSF;Yes;No;30.00;30.99;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Systematic;PSN15196;P705;YSF;No;No;19.00;12.90;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN15197;P705;YSF;Yes;No;4.00;11.31;[10-20[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Systematic;PSN15198;P705;YSF;No;No;50.00;77.07;[70-more[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN15200;P705;YSF;No;No;12.00;11.02;[10-20[;Tree;Esp_357;Trichoscypha abut;Anacardiaceae;0;0;0;1
Systematic;PSN15203;P669;YSF;No;No;11.00;14.05;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN15207;P669;YSF;Yes;No;17.00;28.82;[20-30[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Systematic;PSN15212;P669;YSF;No;No;28.00;36.62;[30-40[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN15216;P669;YSF;No;No;20.00;29.68;[20-30[;Tree;Esp_242;Myrianthus arboreus;Urticaceae;0;1;1;1
Systematic;PSN15219;P669;YSF;No;No;24.00;19.84;[10-20[;Tree;Esp_220;Manilkara zenkeri;Sapotaceae;0;0;0;1
Systematic;PSN15220;P669;YSF;No;No;5.00;10.57;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN15221;P669;YSF;No;No;8.00;114.11;[70-more[;Tree;Esp_255;Oncoba crepiniana;Flacourtiaceae;0;0;0;1
Systematic;PSN15223;P669;YSF;No;No;12.00;10.29;[10-20[;Tree;Esp_101;Desplatsia subericarpa;Tiliaceae;0;0;0;1
Systematic;PSN15224;P669;YSF;No;No;13.00;15.35;[10-20[;Tree;Esp_053;Bridelia micranta;Euphorbiaceae;0;0;0;1
Systematic;PSN15227;P669;YSF;No;No;16.00;30.73;[30-40[;Tree;Esp_211;Macaranga barteri;Euphorbiaceae;0;0;0;1
Systematic;PSN15228;P669;YSF;Yes;No;14.00;16.66;[10-20[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Systematic;PSN15231;P669;YSF;No;No;10.00;14.49;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN15232;P669;YSF;No;No;9.00;14.78;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN15236;P695;YSF;No;No;8.00;14.78;[10-20[;Tree;Esp_266;pauridiantha canthiiflora;Rubiaceae;0;0;0;1
Systematic;PSN15237;P695;YSF;No;No;12.00;15.64;[10-20[;Tree;Esp_198;Lasiodiscus marmoratus;Rhamnaceae;0;0;0;1
Systematic;PSN15239;P695;YSF;No;No;13.00;15.06;[10-20[;Tree;Esp_198;Lasiodiscus marmoratus;Rhamnaceae;0;0;0;1
Systematic;PSN15241;P695;YSF;No;No;29.00;45.22;[40-50[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN15242;P695;YSF;No;No;8.00;20.86;[20-30[;Tree;Esp_245;Nauclea pobeguinii;Rubiaceae;0;0;0;1
Systematic;PSN15243;P695;YSF;No;No;20.00;30.70;[30-40[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN15247;P695;YSF;No;No;15.00;30.64;[30-40[;Tree;Esp_101;Desplatsia subericarpa;Tiliaceae;0;0;0;1
Systematic;PSN15251;P695;YSF;No;No;10.00;17.96;[10-20[;Tree;Esp_198;Lasiodiscus marmoratus;Rhamnaceae;0;0;0;1
Systematic;PSN15252;P695;YSF;No;No;24.00;23.34;[20-30[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN15254;P720;YSF;No;No;10.00;18.22;[10-20[;Tree;Esp_255;Oncoba crepiniana;Flacourtiaceae;0;0;0;1
Systematic;PSN15255;P720;YSF;Yes;No;20.00;16.94;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15256;P720;YSF;No;No;40.00;57.33;[50-60[;Tree;Esp_134;Erythrophleum suaveolens;Caesalpiniaceae;0;0;0;1
Systematic;PSN15257;P720;YSF;Yes;No;19.00;14.05;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15260;P720;YSF;Yes;No;25.00;23.03;[20-30[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15261;P720;YSF;No;No;5.00;10.57;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN15262;P720;YSF;No;No;6.00;15.06;[10-20[;Tree;Esp_242;Myrianthus arboreus;Urticaceae;0;1;1;1
Systematic;PSN15263;P720;YSF;No;No;10.00;23.06;[20-30[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Systematic;PSN15264;P720;YSF;No;No;13.00;15.64;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN15267;P720;YSF;No;No;30.00;27.80;[20-30[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN15268;P720;YSF;No;No;48.00;64.65;[60-70[;Tree;Esp_058;Canarium wenzelii;Burseraceae;0;0;0;1
Systematic;PSN15269;P720;YSF;Yes;No;28.00;16.94;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15270;P720;YSF;No;No;27.00;23.76;[20-30[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN15271;P720;YSF;No;No;44.00;130.57;[70-more[;Tree;Esp_121;Duboscia macrocarpa;Tiliaceae;0;0;0;1
Systematic;PSN15272;P720;YSF;No;No;50.00;73.89;[70-more[;Tree;Esp_116;Distemonanthus benthamianus;Caesalpiniaceae;0;0;0;1
Systematic;PSN15273;P720;YSF;Yes;No;30.00;20.32;[20-30[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN15277;P613;SW;Yes;No;39.00;63.38;[60-70[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Systematic;PSN15278;P613;SW;Yes;No;29.00;31.21;[30-40[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Systematic;PSN15281;P613;SW;No;No;39.00;47.13;[40-50[;Tree;Esp_300;Rothmannia coriacea;Rubiaceae;0;0;0;1
Systematic;PSN15284;P613;SW;No;No;14.00;32.48;[30-40[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Systematic;PSN15285;P613;SW;No;No;10.00;12.42;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Systematic;PSN15286;P613;SW;No;No;11.00;13.69;[10-20[;Tree;Esp_297;Rinorea dentata;Violaceae;0;0;0;1
Systematic;PSN15293;P611;OSF;No;No;10.00;12.74;[10-20[;Tree;Esp_356;Trichilia sp;Meliaceae;0;0;0;1
Systematic;PSN15294;P611;OSF;Yes;No;22.00;28.03;[20-30[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN15295;P611;OSF;No;No;11.00;15.92;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN15296;P611;OSF;No;No;27.00;27.07;[20-30[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
